Trip ID,Pickup Date,Vehicle,Payment Type,Passenger Count,Total Trip Distance,Total Booking Value,Pickup Location,Dropoff Location,Total Bookings
1,2024-06-24 00:00:00,UberX,Uber Pay,1,2,$10.5,Penn Station/Madison Sq West,Central Park,1.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,1,$10.0,Penn Station/Madison Sq West,Clinton East,1.0
3,2024-06-24 00:00:00,UberX,Uber Pay,3,5,$29.1,Penn Station/Madison Sq West,Clinton West,3.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,5,$26.1,Penn Station/Madison Sq West,Downtown Brooklyn/MetroTech,1.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,2,$11.6,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-24 00:00:00,UberX,Uber Pay,2,5,$29.0,Penn Station/Madison Sq West,Financial District North,1.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,1,$9.2,Penn Station/Madison Sq West,Flatiron,1.0
2,2024-06-24 00:00:00,UberX,Uber Pay,2,3,$20.6,Penn Station/Madison Sq West,Gramercy,2.0
1,2024-06-24 00:00:00,UberX,Uber Pay,5,2,$9.1,Penn Station/Madison Sq West,Greenwich Village South,1.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,3,$12.8,Penn Station/Madison Sq West,Hudson Sq,1.0
3,2024-06-24 00:00:00,UberX,Uber Pay,4,4,$26.7,Penn Station/Madison Sq West,Kips Bay,3.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,3,$18.5,Penn Station/Madison Sq West,Lenox Hill East,1.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,3,$13.4,Penn Station/Madison Sq West,Lincoln Square West,1.0
2,2024-06-24 00:00:00,UberX,Uber Pay,2,6,$32.1,Penn Station/Madison Sq West,Lower East Side,2.0
2,2024-06-24 00:00:00,UberX,Uber Pay,3,3,$19.9,Penn Station/Madison Sq West,Midtown Center,2.0
3,2024-06-24 00:00:00,UberX,Uber Pay,3,5,$25.8,Penn Station/Madison Sq West,Midtown North,3.0
1,2024-06-24 00:00:00,UberX,Uber Pay,3,5,$24.0,Penn Station/Madison Sq West,Morningside Heights,1.0
2,2024-06-24 00:00:00,UberX,Uber Pay,2,2,$20.3,Penn Station/Madison Sq West,Murray Hill,2.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,14,$50.1,Penn Station/Madison Sq West,Norwood,1.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,2,$13.5,Penn Station/Madison Sq West,SoHo,1.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,2,$12.3,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,1.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,1,$7.1,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
2,2024-06-24 00:00:00,UberX,Uber Pay,3,4,$24.9,Penn Station/Madison Sq West,UN/Turtle Bay South,2.0
1,2024-06-24 00:00:00,UberX,Uber Pay,6,1,$8.5,Penn Station/Madison Sq West,Union Sq,1.0
3,2024-06-24 00:00:00,UberX,Uber Pay,3,10,$49.5,Penn Station/Madison Sq West,Upper East Side North,3.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,2,$12.1,Penn Station/Madison Sq West,Upper East Side South,1.0
2,2024-06-24 00:00:00,UberX,Uber Pay,2,7,$35.3,Penn Station/Madison Sq West,Upper West Side North,2.0
1,2024-06-24 00:00:00,UberX,Uber Pay,1,3,$12.5,Penn Station/Madison Sq West,Upper West Side South,1.0
2,2024-06-24 00:00:00,UberX,Uber Pay,2,3,$15.7,Penn Station/Madison Sq West,West Village,2.0
2,2024-06-24 00:00:00,UberX,Uber Pay,7,7,$30.6,Penn Station/Madison Sq West,World Trade Center,2.0
2,2024-06-24 00:00:00,UberXL,Cash,2,4,$19.0,Penn Station/Madison Sq West,East Village,2.0
1,2024-06-24 00:00:00,UberXL,Cash,1,2,$7.0,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-24 00:00:00,UberXL,Cash,1,2,$7.5,Penn Station/Madison Sq West,Hudson Sq,1.0
2,2024-06-24 00:00:00,UberXL,Cash,2,2,$12.0,Penn Station/Madison Sq West,Midtown Center,2.0
1,2024-06-24 00:00:00,UberXL,Cash,6,2,$7.5,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-24 00:00:00,UberXL,Cash,2,1,$6.5,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-24 00:00:00,UberXL,Cash,1,22,$60.0,Penn Station/Madison Sq West,NA,1.0
1,2024-06-24 00:00:00,UberXL,Cash,1,4,$15.0,Penn Station/Madison Sq West,Sunnyside,1.0
1,2024-06-24 00:00:00,UberXL,Uber Pay,1,2,$8.5,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-24 00:00:00,UberXL,Uber Pay,2,3,$15.3,Penn Station/Madison Sq West,East Village,1.0
2,2024-06-24 00:00:00,UberXL,Uber Pay,2,2,$13.8,Penn Station/Madison Sq West,Gramercy,2.0
1,2024-06-24 00:00:00,UberXL,Uber Pay,1,4,$20.7,Penn Station/Madison Sq West,Greenpoint,1.0
2,2024-06-24 00:00:00,UberXL,Uber Pay,3,3,$19.5,Penn Station/Madison Sq West,Kips Bay,2.0
1,2024-06-24 00:00:00,UberXL,Uber Pay,1,2,$12.1,Penn Station/Madison Sq West,Midtown Center,1.0
1,2024-06-24 00:00:00,UberXL,Uber Pay,1,3,$9.0,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
2,2024-06-24 00:00:00,UberXL,Uber Pay,2,6,$30.5,Penn Station/Madison Sq West,Upper East Side South,2.0
1,2024-06-24 00:00:00,UberXL,Uber Pay,2,4,$19.3,Penn Station/Madison Sq West,Yorkville East,1.0
1,2024-06-25 00:00:00,Uber Black,Cash,2,1,$6.5,Penn Station/Madison Sq West,Clinton West,1.0
1,2024-06-25 00:00:00,Uber Black,Cash,1,2,$7.5,Penn Station/Madison Sq West,Lincoln Square East,1.0
1,2024-06-25 00:00:00,Uber Black,Cash,2,3,$14.5,Penn Station/Madison Sq West,Two Bridges/Seward Park,1.0
1,2024-06-25 00:00:00,Uber Black,Cash,1,2,$8.5,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-25 00:00:00,Uber Black,Cash,1,4,$16.0,Penn Station/Madison Sq West,Upper East Side North,1.0
1,2024-06-25 00:00:00,Uber Black,Cash,3,1,$6.5,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,4,$14.0,Penn Station/Madison Sq West,Bloomingdale,1.0
2,2024-06-25 00:00:00,Uber Black,Uber Pay,2,9,$43.2,Penn Station/Madison Sq West,Central Harlem,2.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,1,$11.0,Penn Station/Madison Sq West,Clinton West,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,2,$13.0,Penn Station/Madison Sq West,East Chelsea,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,1,$9.7,Penn Station/Madison Sq West,Gramercy,1.0
2,2024-06-25 00:00:00,Uber Black,Uber Pay,2,3,$19.9,Penn Station/Madison Sq West,Greenwich Village North,2.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,3,$20.5,Penn Station/Madison Sq West,Hudson Sq,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,4,2,$13.0,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,3,4,$19.9,Penn Station/Madison Sq West,Lenox Hill East,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,2,$9.1,Penn Station/Madison Sq West,Lincoln Square East,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,2,$13.3,Penn Station/Madison Sq West,Lincoln Square West,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,3,$15.2,Penn Station/Madison Sq West,Lower East Side,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,2,$9.5,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,2,$10.8,Penn Station/Madison Sq West,Midtown North,1.0
3,2024-06-25 00:00:00,Uber Black,Uber Pay,7,4,$26.5,Penn Station/Madison Sq West,Murray Hill,3.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,2,$12.1,Penn Station/Madison Sq West,SoHo,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,2,$11.4,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,2,$12.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
2,2024-06-25 00:00:00,Uber Black,Uber Pay,2,3,$18.7,Penn Station/Madison Sq West,Times Sq/Theatre District,2.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,2,2,$10.0,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,2,$9.5,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
2,2024-06-25 00:00:00,Uber Black,Uber Pay,2,7,$38.3,Penn Station/Madison Sq West,Upper East Side North,2.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,3,2,$11.1,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-25 00:00:00,Uber Black,Uber Pay,1,3,$16.7,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-25 00:00:00,Uber Comfort,Cash,1,10,$30.0,Penn Station/Madison Sq West,Kensington,1.0
1,2024-06-25 00:00:00,Uber Comfort,Cash,1,1,$7.5,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-25 00:00:00,Uber Comfort,Cash,2,3,$11.5,Penn Station/Madison Sq West,Lincoln Square West,1.0
1,2024-06-25 00:00:00,Uber Comfort,Cash,2,3,$11.5,Penn Station/Madison Sq West,Little Italy/NoLiTa,1.0
1,2024-06-25 00:00:00,Uber Comfort,Cash,1,2,$7.5,Penn Station/Madison Sq West,Midtown East,1.0
2,2024-06-25 00:00:00,Uber Comfort,Cash,3,3,$13.0,Penn Station/Madison Sq West,Midtown North,2.0
1,2024-06-25 00:00:00,Uber Comfort,Cash,6,1,$6.0,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-25 00:00:00,Uber Comfort,Cash,2,5,$21.0,Penn Station/Madison Sq West,Upper East Side North,1.0
1,2024-06-25 00:00:00,Uber Comfort,Cash,1,2,$9.5,Penn Station/Madison Sq West,Upper East Side South,1.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,3,$15.9,Penn Station/Madison Sq West,Alphabet City,1.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,5,$18.0,Penn Station/Madison Sq West,Bloomingdale,1.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,6,$23.5,Penn Station/Madison Sq West,Central Harlem,1.0
2,2024-06-25 00:00:00,Uber Comfort,Uber Pay,2,13,$46.0,Penn Station/Madison Sq West,Central Harlem North,2.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,1,$10.9,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,5,$24.0,Penn Station/Madison Sq West,East Harlem North,1.0
2,2024-06-25 00:00:00,Uber Comfort,Uber Pay,2,3,$18.9,Penn Station/Madison Sq West,Greenwich Village North,2.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,1,$6.5,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,2,$12.2,Penn Station/Madison Sq West,Lenox Hill West,1.0
2,2024-06-25 00:00:00,Uber Comfort,Uber Pay,2,3,$19.2,Penn Station/Madison Sq West,Midtown North,2.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,1,$7.7,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,3,$18.8,Penn Station/Madison Sq West,Two Bridges/Seward Park,1.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,1,$7.5,Penn Station/Madison Sq West,Union Sq,1.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,4,$18.1,Penn Station/Madison Sq West,Upper East Side North,1.0
3,2024-06-25 00:00:00,Uber Comfort,Uber Pay,3,7,$40.2,Penn Station/Madison Sq West,Upper East Side South,3.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,1,8,$36.7,Penn Station/Madison Sq West,Washington Heights South,1.0
1,2024-06-25 00:00:00,Uber Comfort,Uber Pay,2,5,$22.9,Penn Station/Madison Sq West,Yorkville East,1.0
2,2024-06-25 00:00:00,Uber Comfort,Uber Pay,7,10,$44.3,Penn Station/Madison Sq West,Yorkville West,2.0
1,2024-06-25 00:00:00,Uber Green,Amazon Pay,1,2,$10.5,Penn Station/Madison Sq West,Midtown Center,1.0
1,2024-06-25 00:00:00,Uber Green,Cash,2,1,$6.0,Penn Station/Madison Sq West,East Chelsea,1.0
1,2024-06-25 00:00:00,Uber Green,Cash,1,2,$8.0,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-25 00:00:00,Uber Green,Cash,1,1,$5.5,Penn Station/Madison Sq West,Gramercy,1.0
2,2024-06-25 00:00:00,Uber Green,Cash,2,6,$28.5,Penn Station/Madison Sq West,Lenox Hill East,2.0
1,2024-06-25 00:00:00,Uber Green,Cash,1,2,$6.5,Penn Station/Madison Sq West,Lincoln Square East,1.0
2,2024-06-25 00:00:00,Uber Green,Cash,3,4,$18.5,Penn Station/Madison Sq West,Midtown East,2.0
1,2024-06-25 00:00:00,Uber Green,Cash,1,3,$9.5,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-25 00:00:00,Uber Green,Cash,2,2,$10.0,Penn Station/Madison Sq West,Upper East Side South,1.0
1,2024-06-25 00:00:00,Uber Green,Cash,2,9,$29.0,Penn Station/Madison Sq West,Washington Heights North,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,8,$25.0,Penn Station/Madison Sq West,Columbia Street,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,9,$36.2,Penn Station/Madison Sq West,East Concourse/Concourse Village,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,2,$12.7,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,3,4,$14.7,Penn Station/Madison Sq West,Financial District North,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,2,$8.5,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,1,$7.3,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,6,$38.5,Penn Station/Madison Sq West,Hamilton Heights,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,3,$18.1,Penn Station/Madison Sq West,Hudson Sq,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,2,3,$13.9,Penn Station/Madison Sq West,Lenox Hill East,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,2,$14.0,Penn Station/Madison Sq West,Lincoln Square West,1.0
3,2024-06-25 00:00:00,Uber Green,Uber Pay,8,5,$34.8,Penn Station/Madison Sq West,Midtown Center,3.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,2,$11.5,Penn Station/Madison Sq West,Midtown East,1.0
2,2024-06-25 00:00:00,Uber Green,Uber Pay,2,3,$18.9,Penn Station/Madison Sq West,Midtown North,2.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,7,$23.0,Penn Station/Madison Sq West,Mott Haven/Port Morris,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,4,$15.5,Penn Station/Madison Sq West,Queensbridge/Ravenswood,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,2,$8.4,Penn Station/Madison Sq West,SoHo,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,3,$17.6,Penn Station/Madison Sq West,Two Bridges/Seward Park,1.0
1,2024-06-25 00:00:00,Uber Green,Uber Pay,1,4,$15.5,Penn Station/Madison Sq West,Upper East Side North,1.0
2,2024-06-25 00:00:00,Uber Green,Uber Pay,2,7,$32.3,Penn Station/Madison Sq West,Upper West Side South,2.0
1,2024-06-25 00:00:00,UberX,Amazon Pay,1,2,$7.5,Penn Station/Madison Sq West,Midtown North,1.0
1,2024-06-25 00:00:00,UberX,Cash,1,8,$26.5,Penn Station/Madison Sq West,Bushwick North,1.0
1,2024-06-25 00:00:00,UberX,Cash,1,6,$26.5,Penn Station/Madison Sq West,Bushwick South,1.0
1,2024-06-25 00:00:00,UberX,Cash,2,4,$13.0,Penn Station/Madison Sq West,East Harlem South,1.0
1,2024-06-25 00:00:00,UberX,Cash,2,11,$34.5,Penn Station/Madison Sq West,East Tremont,1.0
1,2024-06-25 00:00:00,UberX,Cash,1,11,$36.0,Penn Station/Madison Sq West,Fordham South,1.0
1,2024-06-25 00:00:00,UberX,Cash,1,12,$32.5,Penn Station/Madison Sq West,Hillcrest/Pomonok,1.0
1,2024-06-25 00:00:00,UberX,Cash,1,1,$7.0,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-25 00:00:00,UberX,Cash,1,1,$6.5,Penn Station/Madison Sq West,Midtown East,1.0
5,2024-06-25 00:00:00,UberX,Cash,5,6,$39.0,Penn Station/Madison Sq West,Murray Hill,5.0
1,2024-06-25 00:00:00,UberX,Cash,1,1,$6.5,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-25 00:00:00,UberX,Cash,1,2,$9.5,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-25 00:00:00,UberX,Cash,1,1,$7.0,Penn Station/Madison Sq West,Union Sq,1.0
1,2024-06-25 00:00:00,UberX,Cash,1,3,$10.5,Penn Station/Madison Sq West,Upper East Side South,1.0
1,2024-06-25 00:00:00,UberX,Cash,2,4,$14.0,Penn Station/Madison Sq West,Yorkville West,1.0
2,2024-06-25 00:00:00,UberX,Uber Pay,2,7,$34.0,Penn Station/Madison Sq West,Battery Park City,2.0
1,2024-06-25 00:00:00,UberX,Uber Pay,2,6,$29.0,Penn Station/Madison Sq West,Central Harlem,1.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,2,$9.7,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,1,$7.9,Penn Station/Madison Sq West,Clinton West,1.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,5,$27.1,Penn Station/Madison Sq West,East Harlem North,1.0
1,2024-06-25 00:00:00,UberX,Uber Pay,2,4,$22.0,Penn Station/Madison Sq West,East Harlem South,1.0
2,2024-06-25 00:00:00,UberX,Uber Pay,2,5,$23.0,Penn Station/Madison Sq West,East Village,2.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,1,$6.7,Penn Station/Madison Sq West,Flatiron,1.0
3,2024-06-25 00:00:00,UberX,Uber Pay,3,4,$27.7,Penn Station/Madison Sq West,Gramercy,3.0
3,2024-06-25 00:00:00,UberX,Uber Pay,4,5,$33.4,Penn Station/Madison Sq West,Greenwich Village North,3.0
1,2024-06-25 00:00:00,UberX,Uber Pay,2,2,$10.4,Penn Station/Madison Sq West,Greenwich Village South,1.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,2,$11.7,Penn Station/Madison Sq West,Kips Bay,1.0
2,2024-06-25 00:00:00,UberX,Uber Pay,6,7,$43.3,Penn Station/Madison Sq West,Lenox Hill East,2.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,3,$15.3,Penn Station/Madison Sq West,Lenox Hill West,1.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,3,$14.0,Penn Station/Madison Sq West,Lincoln Square West,1.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,3,$16.5,Penn Station/Madison Sq West,Lower East Side,1.0
3,2024-06-25 00:00:00,UberX,Uber Pay,6,4,$29.1,Penn Station/Madison Sq West,Midtown Center,3.0
2,2024-06-25 00:00:00,UberX,Uber Pay,3,4,$20.1,Penn Station/Madison Sq West,Midtown North,2.0
3,2024-06-25 00:00:00,UberX,Uber Pay,9,4,$32.0,Penn Station/Madison Sq West,Murray Hill,3.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,2,$14.5,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
2,2024-06-25 00:00:00,UberX,Uber Pay,2,3,$18.2,Penn Station/Madison Sq West,Times Sq/Theatre District,2.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,4,$17.1,Penn Station/Madison Sq West,Two Bridges/Seward Park,1.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,2,$9.0,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
3,2024-06-25 00:00:00,UberX,Uber Pay,3,4,$26.9,Penn Station/Madison Sq West,Union Sq,3.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,1.0
1,2024-06-25 00:00:00,UberX,Uber Pay,1,2,$9.8,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-25 00:00:00,UberXL,Cash,3,4,$12.0,Penn Station/Madison Sq West,Battery Park City,1.0
1,2024-06-25 00:00:00,UberXL,Cash,1,4,$13.0,Penn Station/Madison Sq West,Central Park,1.0
1,2024-06-25 00:00:00,UberXL,Cash,1,2,$8.0,Penn Station/Madison Sq West,Clinton West,1.0
1,2024-06-25 00:00:00,UberXL,Cash,1,2,$8.0,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-25 00:00:00,UberXL,Cash,1,1,$8.5,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-25 00:00:00,UberXL,Cash,1,2,$9.5,Penn Station/Madison Sq West,Hudson Sq,1.0
1,2024-06-25 00:00:00,UberXL,Cash,1,3,$13.5,Penn Station/Madison Sq West,Lenox Hill West,1.0
2,2024-06-25 00:00:00,UberXL,Cash,6,3,$17.5,Penn Station/Madison Sq West,Midtown Center,2.0
1,2024-06-25 00:00:00,UberXL,Cash,1,1,$7.5,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-25 00:00:00,UberXL,Cash,1,13,$37.5,Penn Station/Madison Sq West,Riverdale/North Riverdale/Fieldston,1.0
2,2024-06-25 00:00:00,UberXL,Cash,2,6,$24.5,Penn Station/Madison Sq West,Upper East Side South,2.0
1,2024-06-25 00:00:00,UberXL,Cash,1,10,$35.5,Penn Station/Madison Sq West,Washington Heights North,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,5,$18.5,Penn Station/Madison Sq West,Brooklyn Heights,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,4,$16.5,Penn Station/Madison Sq West,Central Park,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,2,5,$24.8,Penn Station/Madison Sq West,East Harlem South,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,1,$7.0,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,2,$9.2,Penn Station/Madison Sq West,Hudson Sq,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,2,1,$9.3,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,2,$13.3,Penn Station/Madison Sq West,Lenox Hill West,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,2,$11.5,Penn Station/Madison Sq West,Lincoln Square East,1.0
3,2024-06-25 00:00:00,UberXL,Uber Pay,3,5,$32.5,Penn Station/Madison Sq West,Midtown Center,3.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,2,$19.2,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,1,$9.1,Penn Station/Madison Sq West,Midtown North,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,2,$12.3,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,1.0
2,2024-06-25 00:00:00,UberXL,Uber Pay,2,4,$27.1,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,2.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,1,$7.7,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,1,$5.5,Penn Station/Madison Sq West,Union Sq,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,3,$13.0,Penn Station/Madison Sq West,Upper West Side South,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,9,$35.0,Penn Station/Madison Sq West,Washington Heights North,1.0
1,2024-06-25 00:00:00,UberXL,Uber Pay,1,6,$27.2,Penn Station/Madison Sq West,Williamsburg (South Side),1.0
2,2024-06-26 00:00:00,Uber Black,Cash,3,4,$20.5,Penn Station/Madison Sq West,Clinton East,2.0
2,2024-06-26 00:00:00,Uber Black,Cash,4,2,$17.0,Penn Station/Madison Sq West,East Chelsea,2.0
1,2024-06-26 00:00:00,Uber Black,Cash,4,10,$37.5,Penn Station/Madison Sq West,Forest Hills,1.0
1,2024-06-26 00:00:00,Uber Black,Cash,2,2,$9.5,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-26 00:00:00,Uber Black,Cash,1,3,$16.0,Penn Station/Madison Sq West,Lower East Side,1.0
1,2024-06-26 00:00:00,Uber Black,Cash,1,4,$17.0,Penn Station/Madison Sq West,Manhattan Valley,1.0
1,2024-06-26 00:00:00,Uber Black,Cash,1,1,$6.5,Penn Station/Madison Sq West,Midtown Center,1.0
1,2024-06-26 00:00:00,Uber Black,Cash,1,1,$6.0,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-26 00:00:00,Uber Black,Cash,1,2,$10.5,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-26 00:00:00,Uber Black,Cash,1,1,$9.0,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-26 00:00:00,Uber Black,Cash,1,1,$7.0,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,6,3,$15.3,Penn Station/Madison Sq West,Alphabet City,1.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,1,1,$7.5,Penn Station/Madison Sq West,East Chelsea,1.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,1,3,$15.8,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,1,3,$15.1,Penn Station/Madison Sq West,Financial District North,1.0
4,2024-06-26 00:00:00,Uber Black,Uber Pay,4,6,$36.3,Penn Station/Madison Sq West,Gramercy,4.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,1,2,$15.1,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,1,2,$9.1,Penn Station/Madison Sq West,Hudson Sq,1.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,6,1,$10.3,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,1,3,$16.9,Penn Station/Madison Sq West,Lenox Hill West,1.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,1,2,$10.9,Penn Station/Madison Sq West,Meatpacking/West Village West,1.0
1,2024-06-26 00:00:00,Uber Black,Uber Pay,1,1,$7.5,Penn Station/Madison Sq West,Midtown Center,1.0
